Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
5640	-5691.368	-5716.505	25.13679	0.0507048	0.0311008	0.0223523	0.0440213	0.0277831	0.0313357	0.0457992	0.0207556	0.0134406	0.00260671	0.0885066	0.0533286	0.00590046	0.00458023	0.0166838	0.0049858	0.017134	0.0220919	0.0188283	0.0376301	0.0266499	0.5862199
5650	-5685.213	-5710.605	25.3922	0.0224755	0.0362406	0.0199268	0.0490163	0.0414485	0.0331681	0.0485053	0.0177482	0.00729192	0.00831447	0.0841477	0.0511175	0.0118191	0.00508972	0.0132346	0.00432983	0.0148547	0.0230792	0.00975845	0.0334393	0.0256735	0.5606795
5660	-5692.607	-5718.027	25.41913	0.0300664	0.0300727	0.0181105	0.0344283	0.0311993	0.0285752	0.0534108	0.0177248	0.0112311	0.00541961	0.0844411	0.0624484	0.0137034	0.00531323	0.0115781	0.0060318	0.00998324	0.012809	0.0203112	0.0432174	0.0279108	0.5579863
5670	-5688.694	-5713.755	25.06087	0.0304566	0.0317118	0.0159872	0.0561416	0.0440501	0.0380062	0.0474665	0.0282835	0.0154011	0.00286542	0.0897422	0.0470433	0.0123272	0.00629795	0.0131276	0.00309924	0.0207453	0.0165017	0.0150509	0.0315962	0.0279108	0.5938124
5680	-5688.365	-5713.424	25.05865	0.0270976	0.0289936	0.0160803	0.0461783	0.0439795	0.0361567	0.05403	0.0289486	0.0155979	0.00487278	0.0876468	0.0532948	0.00627384	0.00630882	0.0126372	0.00629592	0.0130086	0.0206983	0.0236595	0.0403837	0.0218914	0.5940342
5690	-5689.626	-5714.92	25.29401	0.0258837	0.0275878	0.0190296	0.0473949	0.02975	0.032235	0.0580936	0.0327616	0.00822624	0.00169957	0.0877237	0.0456113	0.0125424	0.00488677	0.0124359	0.0104092	0.0196819	0.0188175	0.0166235	0.0336021	0.0255018	0.5704981
5700	-5690.444	-5715.405	24.9612	0.0352938	0.0219314	0.0184077	0.047302	0.0324423	0.0357446	0.0667237	0.0292004	0.00517143	0.00585389	0.0896022	0.0571665	0.0100041	0.0050401	0.0195064	0.00305454	0.0173221	0.0166722	0.0233174	0.0390625	0.02496	0.6037791
5710	-5697.073	-5722.106	25.03271	0.041175	0.0249233	0.0288572	0.0407509	0.0364692	0.0316636	0.0618776	0.0261663	0.00826049	0.00735074	0.0849903	0.0515795	0.0116627	0.00593442	0.00577966	0.00817946	0.021029	0.0167307	0.0128485	0.0336299	0.0367703	0.5966288
5720	-5691.629	-5716.811	25.18257	0.0335978	0.0202377	0.0215973	0.0456123	0.0385452	0.0422502	0.044762	0.0156777	0.00970077	0.00813311	0.0893016	0.0632506	0.012686	0.00334232	0.0211899	0.00838569	0.0200612	0.0218886	0.00947937	0.0286761	0.023267	0.5816426
5730	-5694.757	-5719.73	24.97258	0.022007	0.0376272	0.0119919	0.0550594	0.0367125	0.039987	0.0501999	0.0211419	0.0129564	0.0046088	0.0817954	0.0710577	0.00815526	0.00251465	0.020923	0.00826255	0.0108437	0.0246405	0.0177084	0.0461221	0.0183258	0.6026412
5740	-5688.46	-5713.476	25.01532	0.0248469	0.0272936	0.0197427	0.0587392	0.0417417	0.0290093	0.0589903	0.022178	0.00630684	0.00694213	0.0861567	0.0589117	0.0180584	0.00570849	0.017808	0.00910928	0.0096999	0.0200524	0.0109176	0.0361012	0.0300533	0.5983675
5750	-5689.912	-5715.227	25.31417	0.0341002	0.0317784	0.0187669	0.0530782	0.0426444	0.0355732	0.0478061	0.0146091	0.00652975	0.00391663	0.0691807	0.0477694	0.012374	0.00937524	0.0219533	0.00269319	0.0160173	0.0257263	0.0163472	0.0370762	0.021166	0.5684819
5760	-5687.739	-5712.844	25.10521	0.0233518	0.0391775	0.0193772	0.0601518	0.0341821	0.0365833	0.0572531	0.0218663	0.008199	0.00337307	0.085161	0.0512082	0.0134116	0.0051186	0.0109139	0.00651281	0.0146501	0.029236	0.0129806	0.0308734	0.0257964	0.589378
5770	-5688.427	-5713.732	25.30426	0.0349025	0.023849	0.0139832	0.0435001	0.040599	0.0395332	0.056242	0.0195874	0.0112642	0.00287288	0.085161	0.0668581	0.00734827	0.00783714	0.0122679	0.0051615	0.0115853	0.0155279	0.023486	0.0263664	0.0215402	0.5694733
5780	-5689.253	-5714.438	25.1842	0.0347136	0.0292099	0.0223308	0.0608135	0.0384433	0.0312694	0.0493504	0.0247492	0.00772018	0.00822659	0.0703105	0.0630793	0.0109209	0.0107837	0.0112457	0.00519671	0.0162237	0.0222964	0.0171124	0.0319546	0.0155288	0.5814794
5790	-5684.867	-5709.978	25.11142	0.0246087	0.0324842	0.0189691	0.056286	0.0389695	0.0297598	0.0433068	0.0204285	0.00630066	0.00578959	0.0938549	0.0601884	0.013586	0.00431479	0.0133074	0.00637191	0.0162237	0.0174825	0.016844	0.0416153	0.0280654	0.5887573
5800	-5693.275	-5718.082	24.80661	0.0282374	0.0414091	0.0265715	0.0557543	0.0438769	0.039622	0.0543612	0.0148156	0.0111949	0.00825889	0.0978785	0.0516829	0.00632868	0.01021	0.0152047	0.00369502	0.0130619	0.0215843	0.0111765	0.0376815	0.0266328	0.6192386
5810	-5691.736	-5716.55	24.81346	0.0278682	0.0333018	0.017467	0.0469375	0.0464863	0.0342805	0.0469713	0.0268926	0.0134922	0.00533982	0.0903257	0.060731	0.0178057	0.0092857	0.0232084	0.00458806	0.0113225	0.0147822	0.0134389	0.0392238	0.0348036	0.6185531
5820	-5686.542	-5711.69	25.14824	0.0271156	0.0241533	0.0186787	0.0485961	0.041126	0.0401931	0.0513185	0.0244213	0.0117866	0.00427998	0.0908352	0.0607492	0.00629261	0.00546223	0.0219116	0.00458806	0.010638	0.0177391	0.0104529	0.0314289	0.033308	0.5850751
5830	-5693.232	-5718.532	25.29993	0.0262769	0.0189732	0.0192706	0.0409305	0.0411938	0.0370302	0.0521323	0.0171891	0.0152557	0.00246551	0.0737038	0.061426	0.0195595	0.0054588	0.016667	0.00896567	0.00936722	0.0177391	0.0229631	0.0316857	0.0316527	0.5699061
5840	-5684.823	-5710.014	25.19093	0.0385037	0.0321818	0.0163641	0.0455398	0.0386568	0.0398935	0.0521323	0.0220072	0.00853236	0.00374242	0.0877275	0.0484183	0.00576144	0.0050425	0.0179748	0.00299928	0.011786	0.0241439	0.0169979	0.0321671	0.0302338	0.5808065
5850	-5688.147	-5713.457	25.31011	0.0327975	0.0338514	0.018534	0.0455793	0.0329961	0.0403584	0.0477441	0.0168201	0.00808162	0.00374242	0.0935219	0.0490623	0.0107245	0.00329505	0.0148889	0.00824461	0.0150331	0.0205394	0.0154856	0.0414955	0.0160921	0.5688879
5860	-5694.66	-5719.881	25.22135	0.0295356	0.0274427	0.0166502	0.0394479	0.0303155	0.0385091	0.0716313	0.0183785	0.00665231	0.00265035	0.0834626	0.0685796	0.0092867	0.00542587	0.0171839	0.00761495	0.0125169	0.0248922	0.0199571	0.0252116	0.0224194	0.5777644
5870	-5688.59	-5713.816	25.22646	0.0325381	0.0379486	0.0153338	0.0512489	0.0327838	0.0305122	0.050302	0.0215861	0.0103146	0.00473613	0.069828	0.0518176	0.0188194	0.00937279	0.0113492	0.00761495	0.0151873	0.0233931	0.0226785	0.0356037	0.0242849	0.5772537
5880	-5693.166	-5718.344	25.17743	0.0247004	0.0303489	0.0183017	0.0487397	0.0347654	0.0357526	0.0618729	0.0195122	0.00889961	0.00262438	0.0811197	0.0688671	0.00652029	0.00775693	0.00716553	0.0134447	0.00709264	0.0253594	0.0116777	0.0434049	0.0242304	0.5821568
5890	-5684.408	-5709.351	24.94235	0.0295666	0.0305729	0.019101	0.0485318	0.0511575	0.0326436	0.0560186	0.0260494	0.0104948	0.00423016	0.0835786	0.0575665	0.0116688	0.00449653	0.0202077	0.00520841	0.0135735	0.0217098	0.0174942	0.0306794	0.0311145	0.6056643
5900	-5687.132	-5712.088	24.95592	0.032297	0.026637	0.0192798	0.0559992	0.0360862	0.0277796	0.052395	0.0267225	0.00816986	0.0034487	0.088406	0.0664375	0.00790257	0.00776583	0.0202077	0.00545966	0.011393	0.0173599	0.0128816	0.0478022	0.0298765	0.6043074
5910	-5687.642	-5712.604	24.96233	0.0321929	0.0313794	0.023234	0.0506391	0.0413283	0.0339585	0.0567789	0.0246781	0.0107677	0.00223603	0.0740398	0.0650728	0.0102589	0.00876675	0.0177531	0.00385977	0.0231033	0.0150094	0.0205735	0.032214	0.0258224	0.6036666
5920	-5690.331	-5715.376	25.04445	0.0355312	0.0268604	0.0208997	0.059595	0.0452953	0.0295484	0.0657053	0.0215171	0.0076638	0.00573473	0.0768218	0.0674899	0.00863251	0.00627097	0.0152961	0.00347104	0.0102202	0.0192626	0.0205735	0.0203722	0.0286925	0.5954541
5930	-5688.571	-5713.58	25.00881	0.0272095	0.0315369	0.0200055	0.0525246	0.0444401	0.0327533	0.0622121	0.0215171	0.0076638	0.00379488	0.0792128	0.0588177	0.0106983	0.00471905	0.00814525	0.00697584	0.019696	0.0231813	0.0104585	0.0363807	0.0370756	0.5990188
5940	-5693.19	-5718.163	24.9734	0.0316026	0.0299737	0.0257157	0.0561008	0.0495752	0.0363283	0.0541849	0.0227468	0.0113735	0.00262267	0.0859937	0.0657908	0.0113765	0.0104892	0.0116138	0.00308441	0.0101366	0.0139659	0.0228946	0.0303281	0.0166615	0.6025596
5950	-5692.319	-5717.682	25.3628	0.0273768	0.034745	0.0189732	0.0417118	0.046737	0.0353449	0.0415834	0.0169282	0.00905115	0.00304419	0.0725217	0.0738969	0.0133609	0.00496999	0.0180733	0.00252735	0.00763277	0.0185551	0.0195496	0.034627	0.0224098	0.5636198
5960	-5690.661	-5715.511	24.85047	0.0344492	0.0337008	0.0169425	0.0534715	0.045478	0.0353022	0.0565988	0.0176292	0.00994321	0.00429188	0.100186	0.0600056	0.0191272	0.00487959	0.00873577	0.0052719	0.0142306	0.0167461	0.0224214	0.0339171	0.0215247	0.6148527
5970	-5687.544	-5712.614	25.06955	0.0252874	0.0278771	0.0127054	0.0509777	0.0374433	0.0291383	0.0562194	0.0227575	0.00973095	0.00339983	0.0974484	0.0539806	0.00926005	0.00255453	0.016036	0.00694228	0.0132353	0.0231241	0.0136267	0.0447867	0.0364133	0.5929447
5980	-5692.088	-5716.928	24.83944	0.0315132	0.0341595	0.0267579	0.0505207	0.0303433	0.0355816	0.0591979	0.0224412	0.007837	0.00333945	0.116468	0.054263	0.00979498	0.00410328	0.0110876	0.002198	0.0208489	0.018069	0.0169364	0.0344782	0.0260169	0.6159558
5990	-5689.57	-5714.57	25.0001	0.0323373	0.0341595	0.0210148	0.0476493	0.0406934	0.0431764	0.0470057	0.017053	0.00904639	0.00284343	0.108583	0.054955	0.00880651	0.00482632	0.0095421	0.00538083	0.0166307	0.0275583	0.0152173	0.0264879	0.0269226	0.5998896
6000	-5685.676	-5711.054	25.37846	0.0282791	0.0240739	0.0199511	0.0430321	0.0381653	0.031202	0.038382	0.0247475	0.0118748	0.0024587	0.0871318	0.0630258	0.0116828	0.00541719	0.0115293	0.00649833	0.0121455	0.0214022	0.0163745	0.0414331	0.0232465	0.5620537
6010	-5692.92	-5718.044	25.1244	0.041089	0.0311443	0.0200898	0.0618665	0.0333537	0.0357405	0.0405653	0.0172174	0.00970633	0.0039625	0.0681028	0.0624427	0.0155222	0.00368555	0.0185409	0.00656899	0.0176144	0.0243648	0.00858247	0.0337547	0.0335443	0.587459
6020	-5693.312	-5718.134	24.82274	0.0311872	0.0359899	0.019116	0.0415548	0.0333537	0.0402891	0.0571247	0.0143755	0.0109851	0.00348086	0.104079	0.0669694	0.0102158	0.00885819	0.022839	0.000993815	0.0134921	0.0220431	0.0197918	0.0337547	0.0271315	0.6176256
6030	-5687.297	-5712.265	24.96758	0.0325758	0.0306144	0.0198616	0.0488385	0.0406187	0.0326607	0.0459742	0.021924	0.00697413	0.00752645	0.0875376	0.0614844	0.0107073	0.0100677	0.0199824	0.00661172	0.0139444	0.0209597	0.0258316	0.0366187	0.0218278	0.6031417
6040	-5687.417	-5712.451	25.03415	0.0388819	0.0227945	0.017598	0.0482172	0.0357126	0.0326308	0.0578975	0.0222103	0.00975472	0.00457066	0.0851335	0.069249	0.0127608	0.00562811	0.0226729	0.00327512	0.00796327	0.0186105	0.0167763	0.0342537	0.0298927	0.596484
6050	-5684.486	-5709.889	25.40317	0.030959	0.0238381	0.016811	0.0542719	0.0373477	0.0287867	0.0583886	0.013644	0.0109325	0.00527928	0.082719	0.0582053	0.00935681	0.00443546	0.0117504	0.0060696	0.0173336	0.021999	0.0135291	0.0289144	0.0250113	0.5595827
6060	-5692.256	-5717.441	25.18491	0.0326866	0.0293561	0.0133921	0.0448115	0.030681	0.0318687	0.0687272	0.0214533	0.00926503	0.00901201	0.0782379	0.0582053	0.0129197	0.00803009	0.0138944	0.00860416	0.0118012	0.021999	0.0160781	0.0239771	0.0364075	0.581408
6070	-5688.005	-5713.495	25.49055	0.0290535	0.0329435	0.0154659	0.0423673	0.0338291	0.0327417	0.0411263	0.0171061	0.00839352	0.00221807	0.0775679	0.064501	0.00645549	0.00376735	0.0185951	0.00619463	0.00915421	0.0273924	0.0219567	0.0314098	0.028605	0.5508447
6080	-5685.086	-5710.279	25.19313	0.0346434	0.0305203	0.014635	0.0509155	0.0398761	0.0323005	0.0426293	0.0179322	0.00987291	0.00362813	0.0869479	0.0587022	0.0112394	0.0049741	0.0196833	0.0041963	0.0168683	0.0260531	0.010284	0.0404378	0.0242468	0.5805866
6090	-5691.2	-5716.174	24.97351	0.0374812	0.0299264	0.0143746	0.0496688	0.030117	0.0479751	0.0480883	0.0252081	0.0139186	0.00509949	0.0938359	0.0498717	0.00825363	0.00285041	0.0101373	0.00999182	0.0157409	0.0228648	0.0179498	0.0386434	0.0305508	0.6025482
6100	-5695.786	-5720.546	24.76038	0.0413858	0.0269462	0.0237827	0.0522337	0.0374112	0.038089	0.0621666	0.014432	0.00566715	0.0082812	0.0960359	0.0585154	0.0186774	0.00811187	0.0135761	0.00372563	0.0176578	0.0265347	0.00740976	0.0363339	0.0268876	0.6238618
6110	-5698.271	-5723.23	24.95883	0.0316599	0.0321493	0.0164168	0.0503246	0.0460203	0.03431	0.0626684	0.0194496	0.00757747	0.014627	0.0824789	0.0495591	0.0113745	0.0153213	0.0116117	0.00672281	0.00854248	0.0316626	0.0158562	0.028347	0.0273367	0.6040168
6120	-5687.806	-5713.153	25.34674	0.038608	0.032612	0.0182606	0.053366	0.0368142	0.0356367	0.062794	0.0211822	0.00893712	0.0046085	0.0677936	0.0520928	0.0070811	0.00383422	0.0136182	0.00822974	0.0164798	0.0249535	0.0131341	0.0270482	0.0181403	0.565225
6130	-5686.654	-5711.52	24.86542	0.041788	0.0335314	0.0202285	0.0528945	0.0335407	0.0357024	0.0476959	0.0266052	0.0106916	0.00604335	0.0916378	0.0646369	0.0109421	0.0061338	0.0101966	0.00517134	0.0117786	0.0171899	0.016359	0.0399584	0.0306315	0.6133576
6140	-5687.261	-5712.779	25.51802	0.0235594	0.0279015	0.0177538	0.0433253	0.0409121	0.0268708	0.0513496	0.020543	0.0116246	0.00239498	0.0880412	0.050173	0.0107485	0.0058714	0.00822207	0.00908654	0.0154529	0.017417	0.0118676	0.0373923	0.0275896	0.5480972
6150	-5687.403	-5712.507	25.10405	0.0331983	0.022482	0.0199036	0.0418235	0.0409121	0.0322153	0.0640054	0.0188491	0.00710806	0.0048079	0.0874443	0.065509	0.00898668	0.0065038	0.0214652	0.0060143	0.0102404	0.0181504	0.0118355	0.0373923	0.0306475	0.5894946
6160	-5686.603	-5711.741	25.13882	0.0276702	0.0298375	0.0191682	0.0429156	0.0430784	0.0345165	0.0602062	0.0163287	0.00496553	0.00535568	0.0930235	0.0560859	0.0154092	0.00677815	0.0197599	0.00556176	0.0113462	0.0207207	0.0154424	0.0317403	0.0261067	0.5860172
6170	-5690.998	-5716.191	25.19341	0.0335047	0.0373992	0.0242666	0.0389574	0.0277016	0.033833	0.0544304	0.0270972	0.00931975	0.00125261	0.0959899	0.0546338	0.0112493	0.00649962	0.0152635	0.00579	0.0141142	0.0270577	0.014073	0.0285633	0.0195619	0.5805585
6180	-5691.062	-5716.395	25.3333	0.0271351	0.0343229	0.0241271	0.0537093	0.040713	0.0266983	0.0395935	0.0246387	0.0178054	0.00171177	0.0758801	0.0586673	0.0119994	0.00290294	0.014232	0.00647541	0.0130142	0.0274302	0.0150851	0.024507	0.0259208	0.5665695
6190	-5686.73	-5711.953	25.22269	0.0404431	0.0294671	0.0151397	0.0388863	0.0403564	0.0355899	0.0579965	0.020439	0.011907	0.00277097	0.0783917	0.0559034	0.0166866	0.00357633	0.0133893	0.00438007	0.0145546	0.0204297	0.0196215	0.0330345	0.0246666	0.5776302
6200	-5691.536	-5716.732	25.19568	0.0350132	0.026391	0.0139324	0.0514882	0.0387871	0.0363504	0.0445725	0.0182381	0.0138466	0.00636615	0.0707846	0.0602002	0.0140117	0.00286267	0.0173385	0.0100958	0.0189724	0.0188466	0.0153291	0.0366689	0.0302351	0.580331
6210	-5693.128	-5718.359	25.23056	0.0328971	0.029642	0.0230284	0.041063	0.0374495	0.0282839	0.0505645	0.0225893	0.0125575	0.00596424	0.113597	0.0555243	0.0086486	0.00618961	0.0155025	0.00302563	0.0118742	0.0128188	0.0205564	0.0232932	0.0217736	0.5768433
6220	-5687.684	-5712.953	25.26957	0.0307536	0.0291017	0.0180555	0.045652	0.0371682	0.0341182	0.0596631	0.0189822	0.00687443	0.00559389	0.0911427	0.0566786	0.00811561	0.00251372	0.0136734	0.0015338	0.0198076	0.0310902	0.00977896	0.0281403	0.0245042	0.572942
6230	-5687.04	-5712.265	25.22558	0.0326832	0.0213989	0.0133378	0.0481843	0.0414287	0.0449852	0.0579704	0.0199348	0.00816589	0.00344541	0.0793129	0.0621235	0.0134923	0.00761216	0.0138455	0.00197644	0.0127291	0.0190488	0.0173291	0.0307355	0.0276013	0.577341
6240	-5692.89	-5718.363	25.47304	0.0293976	0.0256645	0.0173838	0.0491724	0.0394083	0.0258346	0.0475538	0.0159675	0.0088525	0.00259115	0.0730429	0.0614577	0.00552873	0.00294618	0.0185091	0.00444867	0.00786126	0.0132519	0.017651	0.0538059	0.0322657	0.5525951
6250	-5681.998	-5707.064	25.06589	0.0278987	0.0294145	0.0208486	0.0542022	0.0356653	0.0351865	0.0526487	0.0203696	0.0103392	0.0043651	0.0946879	0.0608013	0.0105814	0.00781261	0.0124155	0.00334438	0.0162474	0.0187226	0.0156945	0.031149	0.0309156	0.5933106
6260	-5688.774	-5713.887	25.11343	0.0358186	0.0294145	0.0164759	0.0447481	0.0404063	0.0481903	0.0589838	0.0113812	0.00966663	0.00478566	0.0792231	0.0631515	0.00856145	0.00508078	0.0132379	0.00341049	0.0144597	0.0214019	0.0193113	0.0298437	0.0310039	0.5885566
6270	-5685.688	-5710.729	25.04077	0.0248695	0.0327978	0.0210738	0.0483924	0.0431236	0.0351903	0.0600976	0.0221317	0.00736034	0.00510252	0.094512	0.0519707	0.0083161	0.00556821	0.0118443	0.00442268	0.0143936	0.0230783	0.0236661	0.0366788	0.0212323	0.5958226
6280	-5685.945	-5710.965	25.02053	0.0381051	0.0327978	0.0241245	0.0476673	0.036279	0.0331705	0.0533805	0.0183758	0.0119291	0.00510252	0.0893856	0.0557738	0.00738558	0.00653812	0.0143687	0.00597632	0.00926523	0.0285702	0.0205281	0.0331908	0.0259318	0.5978464
6290	-5682.342	-5707.705	25.36353	0.030154	0.0256142	0.0204896	0.0434567	0.0336613	0.0367934	0.0479827	0.0227357	0.00887821	0.00394927	0.0848055	0.0587347	0.00945795	0.00653812	0.0145268	0.00506502	0.015684	0.0208464	0.0143359	0.0349423	0.0248943	0.5635461
6300	-5691.96	-5717.427	25.4669	0.0290771	0.0321454	0.0202572	0.049198	0.0313517	0.0435275	0.0549068	0.0145889	0.00944636	0.00240434	0.0793155	0.054967	0.0187344	0.00725698	0.0154283	0.00524802	0.00928814	0.0122946	0.0187906	0.0254164	0.0195662	0.5532093
6310	-5691.945	-5717.672	25.72653	0.0217642	0.0199345	0.0170916	0.0547045	0.0330148	0.0312476	0.0476498	0.0131968	0.0125444	0.0035327	0.081922	0.0633962	0.00793839	0.00302171	0.0172101	0.00387414	0.0105205	0.0204432	0.00652552	0.0343925	0.0233211	0.5272464
6320	-5699.477	-5724.248	24.77133	0.0375783	0.0368865	0.0318775	0.0389306	0.0319258	0.0381824	0.0645816	0.0304554	0.0204572	0.00758825	0.0892243	0.0633962	0.00940095	0.00235839	0.0143939	0.00387414	0.0113899	0.0231862	0.0116635	0.0296893	0.0257257	0.622766
6330	-5695.252	-5720.732	25.48001	0.0310262	0.0249606	0.0194735	0.0661685	0.0357553	0.0330648	0.0434763	0.0180567	0.0103811	0.00651772	0.0758251	0.037722	0.0146306	0.00563036	0.00966799	0.00712073	0.0193692	0.020209	0.00854987	0.0324487	0.0318439	0.5518982
6340	-5688.733	-5713.995	25.26124	0.0263741	0.0352721	0.0140974	0.0498807	0.038223	0.0280974	0.0602971	0.0216238	0.0163477	0.00299438	0.083009	0.0562043	0.0143446	0.00939894	0.00961855	0.00763916	0.0111932	0.0194328	0.0150552	0.0280536	0.0266181	0.5737751
6350	-5684.598	-5709.988	25.38955	0.0334466	0.0302852	0.0208573	0.0583378	0.0370961	0.0257324	0.0472493	0.0213861	0.0129682	0.0034898	0.0858066	0.053867	0.00874381	0.00535681	0.0128364	0.00399286	0.0106301	0.0140019	0.0124626	0.0360866	0.0263105	0.560944
6360	-5684.86	-5710.062	25.20173	0.0305182	0.0314333	0.0208925	0.0576342	0.0363004	0.0286263	0.0451003	0.0220857	0.0112118	0.00376465	0.0846252	0.0668108	0.00924451	0.00383266	0.0222867	0.00311254	0.0162177	0.0181689	0.0137972	0.0268931	0.02717	0.5797266
6370	-5684.745	-5709.951	25.20663	0.0261952	0.0374389	0.0177682	0.0558294	0.0306989	0.0289871	0.0569833	0.0215506	0.00890794	0.00546057	0.0846252	0.0545262	0.00874977	0.00512364	0.0204319	0.00291778	0.0118922	0.0242436	0.0193407	0.0303932	0.0271724	0.5792367
6380	-5694.332	-5719.571	25.23892	0.0246617	0.0340716	0.00991362	0.05279	0.0479518	0.0297085	0.0520229	0.0201304	0.00984377	0.00356768	0.0778225	0.0581486	0.00781712	0.00723018	0.00709691	0.00331535	0.0251453	0.0332985	0.0164429	0.0315177	0.0235105	0.5760075
6390	-5694.385	-5719.397	25.01133	0.0322294	0.0351988	0.0219005	0.0634466	0.0404311	0.0320428	0.0493063	0.0276897	0.00858633	0.0035236	0.081908	0.0595586	0.0105903	0.00376698	0.0163985	0.00713845	0.0158658	0.0204078	0.0245795	0.0200955	0.0241015	0.598766
6400	-5689.794	-5714.914	25.12056	0.0289977	0.038544	0.0225426	0.0450679	0.0462552	0.0264764	0.0539528	0.0263796	0.0155061	0.00610077	0.0821177	0.0548688	0.00796979	0.00649901	0.0215263	0.00210297	0.0121094	0.0156152	0.0153436	0.0356742	0.0241937	0.5878438
6410	-5687.927	-5713.077	25.14988	0.027329	0.0363518	0.0187878	0.0473824	0.0450888	0.0344805	0.0431982	0.0196067	0.00701708	0.00689315	0.0831464	0.0558058	0.00652156	0.0107294	0.0172752	0.00463281	0.0195761	0.0204332	0.0122874	0.0377184	0.0306498	0.5849113
6420	-5688.029	-5713.057	25.02717	0.025354	0.0287429	0.021178	0.0546955	0.0411576	0.0344805	0.0458698	0.0146031	0.00836354	0.00451565	0.100526	0.0638327	0.00875257	0.00960488	0.0105719	0.00435756	0.0152852	0.0160989	0.0156016	0.0368997	0.0366904	0.5971821
6430	-5692.858	-5717.864	25.00647	0.03256	0.0291147	0.016195	0.0404873	0.0320898	0.0285394	0.0702637	0.0218933	0.0073641	0.00485415	0.0829245	0.0646516	0.0118969	0.00651245	0.014813	0.00489567	0.0125726	0.0247239	0.0204617	0.0392107	0.0332276	0.5992522
6440	-5691.058	-5716.022	24.9636	0.0385013	0.0321298	0.0188199	0.0515497	0.0386296	0.0296757	0.0518808	0.0188888	0.0100834	0.00836065	0.102809	0.0696488	0.0135432	0.0034982	0.0117275	0.00650179	0.00929627	0.0120472	0.0217898	0.0292256	0.0249325	0.6035396
6450	-5685.458	-5710.925	25.46682	0.0255035	0.0346639	0.0236255	0.0459424	0.0378597	0.0299528	0.0532574	0.0223092	0.0132267	0.00253357	0.0715739	0.0611423	0.0121225	0.00294096	0.0157322	0.00261503	0.0122181	0.0142765	0.0167606	0.031335	0.0236262	0.5532177
6460	-5693.982	-5718.916	24.93389	0.0270974	0.0281841	0.0208743	0.0704917	0.0388277	0.038478	0.0474611	0.0141949	0.0108721	0.00468745	0.0837851	0.0532496	0.0129815	0.00330505	0.027462	0.00315828	0.0211248	0.018529	0.0130882	0.0421911	0.0264669	0.6065103
6470	-5686.962	-5712.258	25.29657	0.0209516	0.0304044	0.0191743	0.0451218	0.0407933	0.0274146	0.058972	0.0224944	0.0114656	0.00588503	0.0781977	0.0561927	0.00822112	0.00763891	0.0152969	0.00516604	0.0151263	0.0243992	0.00947577	0.042572	0.0252788	0.5702424
6480	-5692.994	-5717.791	24.79701	0.0377771	0.0281563	0.0205806	0.0655175	0.0555686	0.0331704	0.0558137	0.0257547	0.0121499	0.00257215	0.0791904	0.0563675	0.00612843	0.00574656	0.0131146	0.00375378	0.0139981	0.0205937	0.0126008	0.0360046	0.0356385	0.6201981
6490	-5692.376	-5717.837	25.46044	0.0286331	0.0268603	0.0205806	0.0599478	0.0452074	0.0317285	0.047314	0.0130372	0.00586704	0.0032614	0.073906	0.062112	0.0094461	0.00463041	0.0180816	0.00458751	0.0100578	0.0215775	0.0102884	0.0430684	0.0136623	0.5538554
