Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	sr[5]	TL
8040	-5216.158	-5243.508	27.35008	0.1947791	0.0333136	0.0259181	0.0149424	0.0683495	0.0556344	0.0431246	0.0856437	0.0367108	0.0134689	0.00355001	0.137539	0.0823055	0.0138907	0.0154008	0.00242461	0.00774415	0.018801	0.0545213	0.038569	0.00300119	0.0377047	0.106243	0.265079	0.0515691	0.0957808	0.403236	0.0780913	0.277043	0.184614	0.246417	0.291926	0.000140367	0.00974346	0.111309	0.648503	4.2303	0.7925576
8050	-5218.019	-5246.748	28.72985	0.1688883	0.0275649	0.0350329	0.0197682	0.0637052	0.0444245	0.042346	0.0663308	0.0158175	0.0103937	0.00111308	0.0928638	0.0785959	0.0198315	0.0106184	0.00228829	0.0119523	0.00762319	0.053951	0.0228721	0.00162519	0.0258628	0.127893	0.265239	0.0311356	0.0842801	0.424354	0.0670974	0.261517	0.190643	0.242062	0.305777	3.96978e-05	0.00477725	0.0759549	0.554904	4.36432	0.6545813
8060	-5220.952	-5249.459	28.50674	0.2244605	0.0382448	0.0397688	0.0258359	0.072864	0.0336294	0.0426467	0.0504136	0.030028	0.0113469	0.00360408	0.0900178	0.0648734	0.0238449	0.00968757	0.00234289	0.0205281	0.0216724	0.0369196	0.0262003	0.00511372	0.0273094	0.132545	0.272197	0.0502045	0.0846345	0.395738	0.0646808	0.263076	0.190529	0.25118	0.295214	0.000416885	0.01796	0.15399	0.738395	4.08924	0.6768924
8070	-5214.907	-5241.89	26.98254	0.2347019	0.0365139	0.0392801	0.0258455	0.0842711	0.0615037	0.0374293	0.0795018	0.0315441	0.0113993	0.00498476	0.121658	0.0957297	0.017919	0.000661799	0.00730328	0.0126674	0.0262778	0.0472414	0.0369531	0.00294114	0.0476855	0.118149	0.314759	0.04408	0.087568	0.381644	0.0538001	0.268315	0.206906	0.239288	0.285491	0.000569262	0.0213814	0.16881	0.765615	4.04362	0.8293122
8080	-5212.524	-5240.202	27.67874	0.2053259	0.0359347	0.0322711	0.0219119	0.0678832	0.0360082	0.0457272	0.0741528	0.0288576	0.00833194	0.00157053	0.157642	0.0773265	0.0162619	0.00416169	0.00759123	0.0131602	0.0252748	0.0460899	0.0338567	0.000132457	0.0255464	0.110661	0.27543	0.043415	0.111949	0.399933	0.0586122	0.268846	0.206345	0.237066	0.287743	0.000214266	0.0123614	0.126346	0.682437	4.17864	0.7596924
8090	-5215.007	-5242.589	27.5816	0.2349796	0.0359347	0.0275679	0.0203242	0.0593806	0.0411442	0.0524892	0.0759429	0.0313207	0.00909177	0.00212672	0.137045	0.089951	0.0074495	0.00374593	0.0178697	0.00863965	0.019084	0.0561237	0.0457381	0.000968979	0.0274671	0.115052	0.310719	0.0362083	0.105217	0.361619	0.0711846	0.276662	0.194369	0.227808	0.301161	0.000573874	0.021478	0.169212	0.766328	4.04241	0.7694059
8100	-5220.192	-5247.516	27.32369	0.2188826	0.033734	0.0539094	0.025685	0.0827316	0.0436194	0.0555994	0.0562021	0.0334105	0.0106311	0.00346158	0.152709	0.0654799	0.0187078	0.00412713	0.0171875	0.0122935	0.0100981	0.0522612	0.0430972	0.000446382	0.0198057	0.100376	0.309683	0.0350142	0.106053	0.368083	0.0807917	0.282073	0.198051	0.225306	0.29457	0.000347526	0.0162184	0.14591	0.722793	4.11473	0.7951972
8110	-5223.534	-5250.584	27.05037	0.2147009	0.0338383	0.0559317	0.0261847	0.0894131	0.0620482	0.0432811	0.0871861	0.0183763	0.00671586	0.00185712	0.13442	0.0850632	0.0259829	0.00822924	0.0158911	0.0180745	0.0134288	0.0437662	0.0180964	0.00603231	0.0287125	0.120523	0.270083	0.0341106	0.0897413	0.383654	0.101888	0.277391	0.21203	0.216607	0.293972	0.000301326	0.014971	0.139859	0.71072	4.13415	0.8225295
8120	-5215.526	-5243.195	27.66986	0.1975655	0.0373624	0.0413981	0.0182933	0.0612249	0.0447786	0.0489681	0.0696113	0.0222687	0.0129284	0.00438213	0.136917	0.0807902	0.0248727	0.00109876	0.0190323	0.0126169	0.014932	0.0312446	0.0323474	0.00226112	0.0432509	0.10246	0.268478	0.0500304	0.128342	0.401414	0.0492753	0.285679	0.191055	0.238223	0.285043	0.000157654	0.0104019	0.115258	0.657693	4.21649	0.7605802
8130	-5216.747	-5244.375	27.6281	0.1721565	0.0338959	0.0357576	0.0236311	0.0968481	0.0473664	0.0425875	0.0652834	0.0255256	0.00906288	0.00559935	0.132753	0.0834628	0.00702753	0.00502538	0.00753347	0.0231464	0.00983235	0.04123	0.029943	0.00104341	0.0382	0.106895	0.30332	0.0333199	0.124504	0.384527	0.0474343	0.285652	0.203643	0.226551	0.284154	4.75471e-05	0.00529013	0.080242	0.567565	4.34686	0.7647556
8140	-5219.466	-5246.974	27.50803	0.2219179	0.0459969	0.0578484	0.0281083	0.0662164	0.0530915	0.0466003	0.0717731	0.0232001	0.012508	0.00525933	0.11533	0.0655074	0.0236061	0.0113057	0.00366526	0.00731899	0.0146911	0.0484373	0.0247851	0.000165584	0.0513474	0.090653	0.281816	0.0439731	0.097151	0.406952	0.079455	0.264904	0.187946	0.239809	0.307341	0.000384137	0.0171552	0.150306	0.731353	4.1008	0.7767628
8150	-5214.69	-5243.109	28.41876	0.2028212	0.0267512	0.0393672	0.0197446	0.0537484	0.0475132	0.040442	0.0625823	0.0227903	0.0120959	0.00518402	0.106171	0.0746056	0.0258721	0.00877337	0.0116769	0.0135322	0.00660252	0.0409036	0.0371814	0.00117385	0.0289779	0.116148	0.26899	0.0532474	0.139952	0.356399	0.0652649	0.266897	0.191606	0.236782	0.304715	0.000194564	0.0117089	0.122755	0.674586	4.19076	0.6856899
8160	-5210.511	-5238.053	27.54209	0.2242267	0.0295369	0.0373652	0.0229641	0.0817589	0.0479763	0.0463435	0.0785258	0.0279496	0.0127572	0.00232984	0.146372	0.067934	0.0192302	0.0034857	0.0152939	0.0132054	0.0177985	0.0477882	0.0254092	0.000354229	0.0289779	0.120743	0.274767	0.0307665	0.0900256	0.423653	0.0600453	0.278224	0.178417	0.245165	0.298193	0.000413794	0.0178852	0.153651	0.737752	4.0903	0.7733569
8170	-5215.142	-5242.266	27.12448	0.1880341	0.0529018	0.0438435	0.0254794	0.0706521	0.0540825	0.0453515	0.0754006	0.0234725	0.0135984	0.00609378	0.14581	0.0740972	0.0239254	0.00445195	0.0213733	0.0117246	0.0191828	0.0475068	0.0254092	0.000555949	0.030204	0.132568	0.283035	0.0328271	0.0891336	0.395967	0.0664689	0.292655	0.19043	0.227783	0.289133	0.000104462	0.00824929	0.101839	0.625567	4.26424	0.8151176
8180	-5213.016	-5240.168	27.1517	0.2019486	0.0404018	0.0342822	0.0240636	0.0866353	0.0457198	0.0463732	0.0783614	0.0200029	0.0173883	0.00311715	0.136892	0.089034	0.01896	0.00678938	0.0155037	0.0156898	0.0191828	0.0484741	0.0353312	0.000665359	0.0295278	0.116822	0.284504	0.0360381	0.103971	0.387247	0.0714178	0.250459	0.194581	0.236846	0.318114	0.00018803	0.011486	0.121507	0.671821	4.195	0.8123962
8190	-5209.849	-5238.535	28.68606	0.1971546	0.0234694	0.0308049	0.0154746	0.0539485	0.0443114	0.0439255	0.0741272	0.0274023	0.00763433	0.00569615	0.111365	0.0679491	0.0127422	0.00195489	0.00622671	0.01373	0.0114837	0.0462104	0.0230557	0.00886973	0.0285783	0.143296	0.283613	0.0466895	0.0847197	0.382121	0.0595614	0.274927	0.192227	0.233999	0.298847	0.000155009	0.0103033	0.114675	0.656349	4.21852	0.6589596
8200	-5217.086	-5245.139	28.05286	0.2148643	0.0289046	0.0342402	0.0206504	0.0708981	0.0348623	0.0349716	0.079588	0.0233782	0.0125954	0.0058148	0.108233	0.08006	0.0171695	6.28887e-06	0.00608032	0.0120586	0.0181094	0.0493497	0.0512776	0.00200877	0.0320229	0.128747	0.25633	0.0358707	0.0965632	0.400205	0.0822838	0.275551	0.192795	0.250851	0.280803	0.000303042	0.0150188	0.140095	0.711198	4.13338	0.7222802
8210	-5216.466	-5244.029	27.56293	0.1979058	0.0377229	0.0318094	0.022486	0.0707361	0.0548145	0.0524659	0.0743448	0.0282458	0.0102582	0.00493349	0.127601	0.08006	0.00199134	0.00905031	0.0191995	0.0182856	0.0118779	0.0400076	0.0198029	0.00244666	0.0531332	0.11442	0.267745	0.0464983	0.0948263	0.40484	0.0716699	0.267682	0.190907	0.231717	0.309694	0.000159871	0.010484	0.115742	0.658805	4.21481	0.7712733
8220	-5217.553	-5245.656	28.10264	0.1867474	0.0454545	0.0299357	0.0181843	0.0609595	0.0415221	0.0387232	0.0860284	0.0329706	0.00864926	0.00187449	0.103176	0.0717751	0.0207715	0.00182079	0.00152318	0.0182856	0.0178525	0.0381971	0.040009	0.00441696	0.0351726	0.125092	0.285224	0.0358988	0.0941526	0.389961	0.0696713	0.292208	0.197901	0.227392	0.282499	9.84978e-05	0.00798034	0.100049	0.621079	4.27079	0.7173018
8230	-5224.86	-5251.937	27.07704	0.2543991	0.0230283	0.0362521	0.0304326	0.0837423	0.0804958	0.0351181	0.074628	0.0340623	0.00888941	0.00427022	0.17609	0.0768545	0.0151562	0.0054838	0.00139198	0.0195452	0.0178525	0.0379459	0.019654	0.00664877	0.0323198	0.115544	0.309322	0.038791	0.0958156	0.366429	0.0740984	0.267462	0.196505	0.235779	0.300254	0.000965634	0.0287166	0.197053	0.813179	3.96009	0.8198619
8240	-5218.774	-5245.6	26.82582	0.1993876	0.0350922	0.0412019	0.0293013	0.0797693	0.0436188	0.0322604	0.0850922	0.0317081	0.00715391	0.00317595	0.149263	0.0836681	0.0227816	0.00964481	0.00497365	0.0167146	0.0267893	0.047092	0.053798	0.00864429	0.0332405	0.13362	0.301839	0.0438031	0.093669	0.371705	0.0553634	0.275002	0.190333	0.231127	0.303538	0.000169795	0.0108454	0.117851	0.663615	4.20752	0.8449836
8250	-5224.651	-5251.075	26.42377	0.1733361	0.0350135	0.0491907	0.0123282	0.0842176	0.0468142	0.0517312	0.086178	0.033037	0.00695752	0.00314846	0.170922	0.101667	0.0222488	0.00031231	0.00388603	0.0139582	0.0192093	0.0517903	0.0486115	0.0217682	0.0221999	0.105538	0.324681	0.0316402	0.112799	0.362774	0.0625677	0.270274	0.191514	0.244297	0.293914	5.06617e-05	0.00548323	0.0818046	0.572073	4.34059	0.8851893
8260	-5231.235	-5257.899	26.66353	0.1766755	0.0327552	0.0646026	0.0221871	0.0802522	0.0468142	0.0419944	0.0864322	0.0230798	0.011023	0.00667942	0.18072	0.0735921	0.00200709	0.00142713	0.0117151	0.0102866	0.0251638	0.057613	0.0486115	0.00748494	0.0267718	0.118672	0.337488	0.0205867	0.111971	0.350107	0.0611754	0.273028	0.198102	0.234207	0.294663	6.03513e-05	0.00605299	0.0862688	0.584661	4.32296	0.861213
8270	-5219.121	-5246.598	27.47716	0.2060967	0.0438711	0.0456024	0.0224938	0.0595633	0.0516147	0.0345823	0.0628901	0.0249378	0.00862954	0.00627326	0.129465	0.0888289	0.00521001	0.00632187	0.0103583	0.020577	0.0106277	0.0501194	0.0397507	0.019077	0.0390553	0.103071	0.315429	0.0297223	0.0983381	0.379739	0.0737012	0.277793	0.187137	0.222656	0.312413	0.000220616	0.0125661	0.127453	0.684828	4.17493	0.7798497
8280	-5214.64	-5242.583	27.94288	0.181375	0.031709	0.0264464	0.0238836	0.0869229	0.0531176	0.0422902	0.0582853	0.0202645	0.0178836	0.00158129	0.123772	0.0715859	0.0172927	0.00308583	0.00712138	0.0102835	0.0195173	0.0348903	0.0271842	0.0171045	0.0390553	0.131888	0.284055	0.0246895	0.10958	0.38065	0.069137	0.272906	0.196716	0.22986	0.300518	7.63656e-05	0.00691307	0.0926444	0.601939	4.29843	0.7332775
8290	-5219.788	-5247.517	27.72913	0.2266054	0.027451	0.0418775	0.0306325	0.0803801	0.0509729	0.0369404	0.072135	0.0242653	0.0164548	0.00270674	0.122569	0.081128	0.0102402	0.00557367	0.00194917	0.0208542	0.0134012	0.0428594	0.0310206	0.0130132	0.0282285	0.117406	0.223827	0.0571523	0.130353	0.424531	0.0467309	0.298148	0.171388	0.253388	0.277075	0.000446034	0.0186529	0.157097	0.744246	4.07956	0.7546532
8300	-5223.483	-5250.272	26.78856	0.2318718	0.0326239	0.0452549	0.0371334	0.0675574	0.0700429	0.0592779	0.0767163	0.0430558	0.00862046	0.00808942	0.118641	0.0940754	0.0189837	0.0123544	0.00589141	0.00510307	0.0195171	0.0562105	0.0275661	0.00831541	0.0336792	0.115359	0.270563	0.0311044	0.125254	0.406118	0.0516018	0.27181	0.184858	0.241264	0.302068	0.000523749	0.0204077	0.16472	0.758272	4.05608	0.8487097
8310	-5222.912	-5249.937	27.02506	0.1988111	0.0309775	0.0441208	0.023218	0.0746316	0.0517197	0.0466866	0.069099	0.0288473	0.0111754	0.00221288	0.17556	0.0869824	0.0169057	0.0052436	0.00386264	0.00978893	0.00765335	0.0519912	0.0379673	0.0163841	0.0300321	0.142604	0.31493	0.0406243	0.0922991	0.342774	0.066769	0.265391	0.180352	0.244161	0.310096	0.000165881	0.010704	0.11703	0.661749	4.21035	0.8250603
8320	-5220.955	-5249.219	28.2643	0.222257	0.0444383	0.0368281	0.0243515	0.072369	0.0456835	0.0490011	0.069099	0.0121702	0.00648177	0.00279316	0.103224	0.0669165	0.02734	0.00548222	0.00316446	0.014878	0.00654915	0.035244	0.0370581	0.00803157	0.0300321	0.134676	0.301342	0.0409481	0.10747	0.350698	0.0648658	0.250282	0.211797	0.236804	0.301116	0.000388394	0.0172615	0.150798	0.732298	4.09925	0.7011358
8330	-5213.889	-5240.941	27.05156	0.2080086	0.0342286	0.043273	0.0225158	0.0709931	0.0561059	0.0457906	0.0619563	0.0339143	0.00827904	0.00415887	0.161046	0.0917356	0.0177648	0.00548222	0.00220156	0.0202851	0.0118874	0.051168	0.0291448	0.0138892	0.036589	0.115027	0.278274	0.0463715	0.108431	0.406429	0.0454666	0.283098	0.193758	0.224862	0.298282	0.000236971	0.0130814	0.130202	0.690707	4.16577	0.8224098
8340	-5217.167	-5244.425	27.25771	0.2171245	0.0308896	0.0434004	0.0267339	0.0797476	0.0642275	0.0320255	0.0829172	0.0182525	0.0127982	0.00536372	0.152147	0.0800353	0.00861852	0.0107634	0.00221501	0.0103099	0.0228883	0.0474546	0.0411248	0.0120607	0.0178206	0.0992268	0.299268	0.0378363	0.0928281	0.397771	0.07307	0.257787	0.197596	0.247783	0.296835	0.000327516	0.0156878	0.143365	0.717757	4.12286	0.8017947
8350	-5213.732	-5241.216	27.48387	0.1927496	0.0339365	0.0326548	0.0342208	0.0701228	0.0523138	0.037897	0.0821263	0.0264531	0.00834952	0.00585153	0.139651	0.0874687	0.0130863	0.0107634	0.00094471	0.015147	0.0193185	0.0330068	0.0248103	0.00785397	0.0432027	0.112633	0.291193	0.0386237	0.0858082	0.415087	0.056655	0.265458	0.206239	0.218798	0.309505	0.000128708	0.00927902	0.108445	0.641706	4.24044	0.7791794
8360	-5214.711	-5242.51	27.79881	0.1951392	0.0340393	0.0322127	0.0239196	0.0810138	0.0558453	0.040217	0.059452	0.022982	0.0115521	0.00404803	0.130458	0.0686198	0.0257769	0.0107634	0.00128355	0.0056152	0.0160349	0.047828	0.018958	0.0162924	0.0407728	0.104976	0.264722	0.0525266	0.0877843	0.420314	0.0696766	0.278852	0.196815	0.243994	0.280338	0.000142516	0.0098272	0.111818	0.6497	4.22851	0.7476845
8370	-5213.645	-5241.763	28.11802	0.2148483	0.0426154	0.0396005	0.0222733	0.0536567	0.0425663	0.0405215	0.0709055	0.0178302	0.0115521	0.00325152	0.110699	0.0900809	0.0103716	0.00125505	0.00556143	0.0158974	0.0184959	0.0365774	0.0454098	0.00643551	0.0302072	0.116592	0.293411	0.0533781	0.115402	0.361241	0.059976	0.258136	0.191298	0.258349	0.292217	0.000302873	0.0150141	0.140072	0.711151	4.13346	0.7157638
8380	-5212.165	-5239.35	27.18452	0.2175704	0.0340095	0.0320002	0.0277656	0.0622238	0.0515168	0.050341	0.0883521	0.0261096	0.0138467	0.00780534	0.137529	0.0862497	0.0189811	0.00231329	0.00470336	0.0156675	0.0184959	0.0521808	0.0267108	0.0113097	0.0410018	0.11306	0.271048	0.049677	0.0853409	0.415763	0.0651109	0.288966	0.201507	0.21949	0.290037	0.000332509	0.0158215	0.14401	0.719039	4.1208	0.8091138
8390	-5222.251	-5250.356	28.10485	0.1737472	0.0439094	0.0501542	0.0163634	0.0631899	0.0394593	0.0306977	0.0654097	0.0230863	0.0137446	0.0031208	0.096037	0.0993558	0.00481851	0.00669275	0.00707428	0.00952899	0.0151124	0.0360224	0.0326698	0.0170354	0.0435982	0.113737	0.290729	0.0392877	0.10677	0.386409	0.0630665	0.282937	0.195149	0.250424	0.27149	5.17838e-05	0.00555151	0.0823509	0.573637	4.33841	0.7170808
8400	-5212.91	-5241.133	28.22269	0.1989208	0.0343033	0.0382673	0.0207494	0.0658926	0.044581	0.0368198	0.0686333	0.0298938	0.00684642	0.0026868	0.124601	0.0766549	0.00899202	0.000110335	0.0120541	0.0141851	0.0151124	0.0527324	0.0278346	0.00533504	0.0190112	0.15432	0.238939	0.0476296	0.0782624	0.422121	0.0587279	0.280928	0.186834	0.252911	0.279327	0.00016662	0.0107308	0.117186	0.662104	4.20981	0.7052972
8410	-5221.142	-5247.909	26.76706	0.2244699	0.030846	0.0449351	0.0287547	0.100291	0.0509572	0.037512	0.0710684	0.02146	0.0063882	0.00731669	0.129804	0.095175	0.0233776	0.000318417	0.0142074	0.0207643	0.014644	0.0519236	0.0393934	0.0115283	0.050195	0.100168	0.245255	0.0443286	0.0971338	0.441986	0.0711294	0.299405	0.183775	0.225477	0.291343	0.00041701	0.017963	0.154003	0.73842	4.0892	0.8508599
8420	-5218.218	-5245.991	27.77293	0.2296596	0.0310952	0.0390266	0.024264	0.0748992	0.0564375	0.0316553	0.0821489	0.0341459	0.00811035	0.0068669	0.110681	0.0820339	0.0382771	0.00443112	0.00691256	0.00873133	0.00862185	0.0400592	0.0228519	0.00643338	0.0325896	0.0911017	0.313579	0.0443789	0.0960052	0.392793	0.0621424	0.26007	0.207913	0.227103	0.304913	0.00049002	0.0196615	0.161519	0.752438	4.06589	0.7502732
8430	-5216.94	-5244.623	27.68345	0.1998292	0.0350786	0.0423748	0.024264	0.075402	0.064981	0.0485031	0.0653101	0.0212938	0.00627517	0.00787213	0.113986	0.0874124	0.031053	0.00538669	0.0030499	0.0093571	0.0154508	0.0367484	0.0263995	0.0105901	0.028432	0.0993132	0.278467	0.0450031	0.145857	0.374274	0.0570851	0.265883	0.192578	0.235478	0.306062	0.000172841	0.0109545	0.11848	0.665039	4.20535	0.7592208
8440	-5216.776	-5244.815	28.0396	0.200172	0.0354329	0.0431351	0.0209662	0.0647137	0.0383361	0.0476264	0.0659744	0.0208798	0.0110511	0.00756711	0.126875	0.0829142	0.0187346	0.0030389	0.00720317	0.0214034	0.0141296	0.0386265	0.0163977	0.00341121	0.035189	0.123923	0.323031	0.0388839	0.0798048	0.374173	0.0601842	0.266926	0.206503	0.21909	0.30748	0.000175233	0.0110395	0.118969	0.666143	4.20367	0.7236061
8450	-5226.417	-5253.826	27.40948	0.2554294	0.0365999	0.0353271	0.0275069	0.0552411	0.0585356	0.0487451	0.0826589	0.0324708	0.011265	0.00987886	0.118664	0.0832091	0.0200832	0.00190149	0.00308719	0.00837539	0.0149726	0.0585518	0.0267776	0.00193081	0.0508356	0.105233	0.3221	0.0452011	0.0679682	0.372444	0.0870545	0.264635	0.216987	0.216437	0.301941	0.000990465	0.0291256	0.198516	0.815505	3.95586	0.7866179
8460	-5219.096	-5247.918	28.82271	0.1778292	0.0244672	0.0321675	0.0180807	0.0596057	0.0395263	0.026461	0.0598797	0.0265238	0.0149802	0.000811636	0.107194	0.0823617	0.0125105	0.00714246	0.0033238	0.0196127	0.0164112	0.0433777	0.0215058	0.00193081	0.0274208	0.107911	0.309675	0.0481552	0.092206	0.350906	0.0911468	0.281973	0.197551	0.218784	0.301693	6.40147e-05	0.0062578	0.0878243	0.588949	4.3169	0.6452949
8470	-5219.801	-5248.504	28.7031	0.2176654	0.0369646	0.0274373	0.0175406	0.0548039	0.0540315	0.0382287	0.0813552	0.0231653	0.00582656	0.0101513	0.110672	0.0723379	0.00993127	0.000684573	0.00511627	0.00964433	0.0190678	0.0321028	0.0229731	0.00511636	0.0201047	0.13923	0.310766	0.0484891	0.0991277	0.349748	0.0526405	0.281003	0.179406	0.225291	0.3143	0.00033358	0.01585	0.144148	0.719312	4.12036	0.6572559
8480	-5220.154	-5248.117	27.96299	0.206278	0.0328895	0.0385025	0.0190471	0.0737545	0.0484241	0.0368496	0.0636187	0.0263185	0.00817101	0.00675853	0.108301	0.0768832	0.0347085	0.00589747	0.00520739	0.00639884	0.022162	0.0559576	0.0216999	0.00394588	0.0357713	0.145526	0.232078	0.042325	0.128441	0.393099	0.0585302	0.268026	0.192866	0.240882	0.298226	0.00022213	0.0126145	0.127713	0.685388	4.17406	0.7312667
8490	-5212.608	-5240.809	28.20041	0.1921825	0.0247396	0.0376954	0.0195085	0.0643137	0.0577492	0.0572565	0.0570476	0.0229816	0.00817101	0.00251415	0.121258	0.0786412	0.0115547	0.00901606	0.0010515	0.0172	0.0104793	0.0407021	0.0312575	0.00477861	0.0296092	0.13264	0.259928	0.0286593	0.0823049	0.414741	0.0817267	0.267106	0.194734	0.238487	0.299672	0.000125586	0.00915151	0.107647	0.63979	4.24329	0.7075255
8500	-5220.192	-5247.184	26.99151	0.1800029	0.0272831	0.0382229	0.0313853	0.0793547	0.0566423	0.0441671	0.0792516	0.0208148	0.0101955	0.0096673	0.136513	0.101661	0.0102175	0.00479773	0.00468758	0.0135746	0.0294502	0.04398	0.0401182	0.00929043	0.0371401	0.100959	0.33608	0.0408096	0.0795636	0.363483	0.0791044	0.283767	0.187572	0.239417	0.289244	7.13854e-05	0.00665489	0.0907724	0.596947	4.30555	0.8284149
8510	-5213.769	-5241.421	27.65177	0.2159979	0.0264615	0.0367116	0.0199544	0.0686584	0.0496013	0.0524357	0.089781	0.0233159	0.00785977	0.00402953	0.118578	0.0883444	0.0131715	0.0139888	0.00108773	0.0137731	0.013307	0.0409122	0.0314909	0.0186177	0.0303088	0.115471	0.268623	0.0530191	0.0928404	0.412262	0.0577838	0.258276	0.193831	0.239113	0.30878	0.000315144	0.0153524	0.141735	0.7145	4.1281	0.7623892
8520	-5212.559	-5240.598	28.03937	0.2017599	0.0354287	0.032164	0.0264997	0.081286	0.0448894	0.0397476	0.0608009	0.0234297	0.00649207	0.0059036	0.141565	0.0758495	0.0152166	0.00993822	0.00475899	0.0119969	0.00959731	0.0446771	0.0161669	0.00348076	0.0337395	0.112451	0.250408	0.0508657	0.109101	0.399648	0.0775272	0.256387	0.213266	0.239173	0.291174	0.000186638	0.0114382	0.121237	0.671221	4.19592	0.7236289
8530	-5214.532	-5242.279	27.74748	0.2144774	0.0290939	0.0476506	0.023449	0.0680838	0.0456364	0.042144	0.0869026	0.0265153	0.00935035	0.00555187	0.116007	0.0715493	0.0175715	0.00469087	0.0127509	0.00862506	0.0193751	0.0577299	0.0236027	0.00469861	0.0318397	0.104233	0.26797	0.0517047	0.083588	0.419538	0.0729667	0.292165	0.18565	0.243915	0.278269	0.000298991	0.0149058	0.139536	0.710066	4.13519	0.7528184
8540	-5217.861	-5245.262	27.40047	0.1817549	0.0262549	0.032713	0.0271288	0.0820781	0.0540353	0.0384861	0.0852401	0.0195876	0.0162528	0.00154493	0.140632	0.0908023	0.0180852	0.00632736	0.00166302	0.0070041	0.0174946	0.0505265	0.0273529	0.00808505	0.0362238	0.134194	0.271872	0.0432698	0.0931651	0.395577	0.0619228	0.284927	0.192748	0.226684	0.295641	7.77908e-05	0.00698559	0.0931641	0.603314	4.29646	0.7875189
8550	-5219.271	-5247.247	27.97586	0.1938344	0.0327416	0.036209	0.0244818	0.0816926	0.0516847	0.0354567	0.0696877	0.0278642	0.0108838	0.00547682	0.112102	0.0789422	0.00914081	0.00328398	0.011106	0.0112774	0.018616	0.0413856	0.0362144	0.01004	0.0216929	0.133935	0.300018	0.0497255	0.0986522	0.373795	0.0438734	0.254054	0.185094	0.253847	0.307006	0.000134845	0.00952569	0.109975	0.64535	4.23501	0.7299799
8560	-5214.368	-5241.945	27.57663	0.2462769	0.0321467	0.036209	0.01957	0.0617672	0.0600977	0.0558222	0.0593671	0.0273518	0.011309	0.00643856	0.138546	0.0724403	0.0161866	0.0130245	0.00372089	0.00895464	0.0130043	0.0439152	0.0417715	0.00743059	0.0408289	0.118165	0.282692	0.0419524	0.102685	0.394936	0.0595698	0.260298	0.194564	0.237449	0.307689	0.000784583	0.0255776	0.185467	0.794291	3.99388	0.7699025
8570	-5209.896	-5239.116	29.21994	0.2067946	0.0294799	0.0337941	0.01957	0.0508214	0.0382159	0.044369	0.0587824	0.017854	0.0102259	0.00555804	0.100976	0.0615539	0.0111926	0.00646613	0.000502695	0.0104098	0.0175529	0.0298071	0.0277437	0.00520525	0.0254917	0.12515	0.293625	0.0416176	0.104626	0.359194	0.0757884	0.280303	0.197159	0.227168	0.29537	0.000226486	0.0127529	0.128456	0.686982	4.17158	0.6055724
